"unik","id","forest","block","treatment","id_seedling","type","neg","arb","ves","coil","hyp.amf","endo","pres"
"2443","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2444","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2445","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",NA,0,0,0,0,1,"1"
"2446","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2447","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2448","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",NA,0,0,0,1,0,"1"
"2449","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2450","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",NA,0,0,0,0,1,"1"
"2451","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2452","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",NA,0,0,0,0,1,"1"
"2453","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","M",1,0,0,0,0,0,"0"
"2454","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,2,"1"
"2455","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,1,"1"
"2457","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,1,2,"1"
"2458","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2459","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2460","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2461","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,2,"1"
"2462","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2463","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,1,"1"
"2464","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2465","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2466","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2467","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2468","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2469","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,2,0,"1"
"2470","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,1,0,"1"
"2471","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2472","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2473","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2474","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2475","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2476","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2477","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2478","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2479","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,2,"1"
"2480","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2481","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2482","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2483","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2484","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2485","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,2,2,1,"1"
"2486","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2487","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",1,0,0,0,0,0,"0"
"2488","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,1,"1"
"2489","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,2,"1"
"2490","M-FT3-IR-IFT-AS-64","Temperate","3","Temperate inoculant","64","G",NA,0,0,0,0,1,"1"
"2491","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2492","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2493","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",NA,0,3,0,0,0,"1"
"2494","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2495","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2496","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2497","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",NA,0,1,0,0,0,"1"
"2498","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",NA,0,2,0,0,0,"1"
"2499","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2500","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2501","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
"2502","M-FB8-IR-IFT-AS-232","Boreal","8","Temperate inoculant","232","P",1,0,0,0,0,0,"0"
